Year,County,Party,Partisan_Lean,Candidate,Votes,National_Winner,County_Winner
1904,Putnam,Republican,Center-Right,Theodore Roosevelt,1213,TRUE,FALSE
1904,Putnam,Populist,Left,Thomas E. Watson,11,FALSE,FALSE
1904,Putnam,Prohibition,Other,Silas C. Swallow,17,FALSE,FALSE
1904,Putnam,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1904,Rhea,Democratic,Center-Left,Alton B. Parker,799,FALSE,FALSE
1904,Rhea,Republican,Center-Right,Theodore Roosevelt,881,TRUE,TRUE
1904,Rhea,Populist,Left,Thomas E. Watson,10,FALSE,FALSE
1904,Rhea,Prohibition,Other,Silas C. Swallow,30,FALSE,FALSE
1904,Rhea,Socialist,Left,Eugene V. Debs,8,FALSE,FALSE
1904,Roane,Democratic,Center-Left,Alton B. Parker,493,FALSE,FALSE
1904,Roane,Republican,Center-Right,Theodore Roosevelt,1378,TRUE,TRUE
1904,Roane,Populist,Left,Thomas E. Watson,17,FALSE,FALSE
1904,Roane,Prohibition,Other,Silas C. Swallow,87,FALSE,FALSE
1904,Roane,Socialist,Left,Eugene V. Debs,65,FALSE,FALSE
1904,Robertson,Democratic,Center-Left,Alton B. Parker,2308,FALSE,TRUE
1904,Robertson,Republican,Center-Right,Theodore Roosevelt,811,TRUE,FALSE
1904,Robertson,Populist,Left,Thomas E. Watson,21,FALSE,FALSE
1904,Robertson,Prohibition,Other,Silas C. Swallow,43,FALSE,FALSE
1904,Robertson,Socialist,Left,Eugene V. Debs,3,FALSE,FALSE
1904,Rutherford,Democratic,Center-Left,Alton B. Parker,2504,FALSE,TRUE
1904,Rutherford,Republican,Center-Right,Theodore Roosevelt,1348,TRUE,FALSE
1904,Rutherford,Populist,Left,Thomas E. Watson,26,FALSE,FALSE
1904,Rutherford,Prohibition,Other,Silas C. Swallow,7,FALSE,FALSE
1904,Rutherford,Socialist,Left,Eugene V. Debs,4,FALSE,FALSE
1904,Scott,Democratic,Center-Left,Alton B. Parker,166,FALSE,FALSE
1904,Scott,Republican,Center-Right,Theodore Roosevelt,1567,TRUE,TRUE
1904,Scott,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1904,Scott,Prohibition,Other,Silas C. Swallow,0,FALSE,FALSE
1904,Scott,Socialist,Left,Eugene V. Debs,3,FALSE,FALSE
1904,Sequatchie,Democratic,Center-Left,Alton B. Parker,356,FALSE,TRUE
1904,Sequatchie,Republican,Center-Right,Theodore Roosevelt,175,TRUE,FALSE
1904,Sequatchie,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1904,Sequatchie,Prohibition,Other,Silas C. Swallow,0,FALSE,FALSE
1904,Sequatchie,Socialist,Left,Eugene V. Debs,2,FALSE,FALSE
1904,Sevier,Democratic,Center-Left,Alton B. Parker,300,FALSE,FALSE
1904,Sevier,Republican,Center-Right,Theodore Roosevelt,2886,TRUE,TRUE
1904,Sevier,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1904,Sevier,Prohibition,Other,Silas C. Swallow,5,FALSE,FALSE
1904,Sevier,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1904,Shelby,Democratic,Center-Left,Alton B. Parker,8686,FALSE,TRUE
1904,Shelby,Republican,Center-Right,Theodore Roosevelt,2563,TRUE,FALSE
1904,Shelby,Populist,Left,Thomas E. Watson,13,FALSE,FALSE
1904,Shelby,Prohibition,Other,Silas C. Swallow,25,FALSE,FALSE
1904,Shelby,Socialist,Left,Eugene V. Debs,196,FALSE,FALSE
1904,Smith,Democratic,Center-Left,Alton B. Parker,1562,FALSE,TRUE
1904,Smith,Republican,Center-Right,Theodore Roosevelt,1080,TRUE,FALSE
1904,Smith,Populist,Left,Thomas E. Watson,93,FALSE,FALSE
1904,Smith,Prohibition,Other,Silas C. Swallow,87,FALSE,FALSE
1904,Smith,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1904,Stewart,Democratic,Center-Left,Alton B. Parker,1330,FALSE,TRUE
1904,Stewart,Republican,Center-Right,Theodore Roosevelt,681,TRUE,FALSE
1904,Stewart,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1904,Stewart,Prohibition,Other,Silas C. Swallow,1,FALSE,FALSE
1904,Stewart,Socialist,Left,Eugene V. Debs,32,FALSE,FALSE
1904,Sullivan,Democratic,Center-Left,Alton B. Parker,2116,FALSE,TRUE
1904,Sullivan,Republican,Center-Right,Theodore Roosevelt,1506,TRUE,FALSE
1904,Sullivan,Populist,Left,Thomas E. Watson,3,FALSE,FALSE
1904,Sullivan,Prohibition,Other,Silas C. Swallow,41,FALSE,FALSE
1904,Sullivan,Socialist,Left,Eugene V. Debs,2,FALSE,FALSE
1904,Sumner,Democratic,Center-Left,Alton B. Parker,2178,FALSE,TRUE
1904,Sumner,Republican,Center-Right,Theodore Roosevelt,599,TRUE,FALSE
1904,Sumner,Populist,Left,Thomas E. Watson,57,FALSE,FALSE
1904,Sumner,Prohibition,Other,Silas C. Swallow,4,FALSE,FALSE
1904,Sumner,Socialist,Left,Eugene V. Debs,4,FALSE,FALSE
1904,Tipton,Democratic,Center-Left,Alton B. Parker,1882,FALSE,TRUE
1904,Tipton,Republican,Center-Right,Theodore Roosevelt,980,TRUE,FALSE
1904,Tipton,Populist,Left,Thomas E. Watson,72,FALSE,FALSE
1904,Tipton,Prohibition,Other,Silas C. Swallow,4,FALSE,FALSE
1904,Tipton,Socialist,Left,Eugene V. Debs,2,FALSE,FALSE
1904,Trousdale,Democratic,Center-Left,Alton B. Parker,488,FALSE,TRUE
1904,Trousdale,Republican,Center-Right,Theodore Roosevelt,177,TRUE,FALSE
1904,Trousdale,Populist,Left,Thomas E. Watson,21,FALSE,FALSE
1904,Trousdale,Prohibition,Other,Silas C. Swallow,0,FALSE,FALSE
1904,Trousdale,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1904,Unicoi,Democratic,Center-Left,Alton B. Parker,74,FALSE,FALSE
1904,Unicoi,Republican,Center-Right,Theodore Roosevelt,776,TRUE,TRUE
1904,Unicoi,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1904,Unicoi,Prohibition,Other,Silas C. Swallow,6,FALSE,FALSE
1904,Unicoi,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1904,Union,Democratic,Center-Left,Alton B. Parker,334,FALSE,FALSE
1904,Union,Republican,Center-Right,Theodore Roosevelt,1410,TRUE,TRUE
1904,Union,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1904,Union,Prohibition,Other,Silas C. Swallow,10,FALSE,FALSE
1904,Union,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1904,Van Buren,Democratic,Center-Left,Alton B. Parker,352,FALSE,TRUE
1904,Van Buren,Republican,Center-Right,Theodore Roosevelt,160,TRUE,FALSE
1904,Van Buren,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1904,Van Buren,Prohibition,Other,Silas C. Swallow,0,FALSE,FALSE
1904,Van Buren,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1904,Warren,Democratic,Center-Left,Alton B. Parker,1815,FALSE,TRUE
1904,Warren,Republican,Center-Right,Theodore Roosevelt,707,TRUE,FALSE
1904,Warren,Populist,Left,Thomas E. Watson,29,FALSE,FALSE
1904,Warren,Prohibition,Other,Silas C. Swallow,11,FALSE,FALSE
1904,Warren,Socialist,Left,Eugene V. Debs,37,FALSE,FALSE
1904,Washington,Democratic,Center-Left,Alton B. Parker,1268,FALSE,FALSE
1904,Washington,Republican,Center-Right,Theodore Roosevelt,2120,TRUE,TRUE
1904,Washington,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1904,Washington,Prohibition,Other,Silas C. Swallow,48,FALSE,FALSE
1904,Washington,Socialist,Left,Eugene V. Debs,4,FALSE,FALSE
1904,Wayne,Democratic,Center-Left,Alton B. Parker,434,FALSE,FALSE
1904,Wayne,Republican,Center-Right,Theodore Roosevelt,1426,TRUE,TRUE
1904,Wayne,Populist,Left,Thomas E. Watson,1,FALSE,FALSE
1904,Wayne,Prohibition,Other,Silas C. Swallow,9,FALSE,FALSE
1904,Wayne,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1904,Weakley,Democratic,Center-Left,Alton B. Parker,2892,FALSE,TRUE
1904,Weakley,Republican,Center-Right,Theodore Roosevelt,1629,TRUE,FALSE
1904,Weakley,Populist,Left,Thomas E. Watson,130,FALSE,FALSE
1904,Weakley,Prohibition,Other,Silas C. Swallow,44,FALSE,FALSE
1904,Weakley,Socialist,Left,Eugene V. Debs,1,FALSE,FALSE
1904,White,Democratic,Center-Left,Alton B. Parker,1682,FALSE,TRUE
1904,White,Republican,Center-Right,Theodore Roosevelt,679,TRUE,FALSE
1904,White,Populist,Left,Thomas E. Watson,3,FALSE,FALSE
1904,White,Prohibition,Other,Silas C. Swallow,11,FALSE,FALSE
1904,White,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1904,Williamson,Democratic,Center-Left,Alton B. Parker,1932,FALSE,TRUE
1904,Williamson,Republican,Center-Right,Theodore Roosevelt,475,TRUE,FALSE
1904,Williamson,Populist,Left,Thomas E. Watson,100,FALSE,FALSE
1904,Williamson,Prohibition,Other,Silas C. Swallow,20,FALSE,FALSE
1904,Williamson,Socialist,Left,Eugene V. Debs,1,FALSE,FALSE
1904,Wilson,Democratic,Center-Left,Alton B. Parker,2386,FALSE,TRUE
1904,Wilson,Republican,Center-Right,Theodore Roosevelt,966,TRUE,FALSE
1904,Wilson,Populist,Left,Thomas E. Watson,12,FALSE,FALSE
1904,Wilson,Prohibition,Other,Silas C. Swallow,23,FALSE,FALSE
1904,Wilson,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1908,Anderson,Democratic,Center-Left,William Howard Taft,632,TRUE,FALSE
1908,Anderson,Republican,Center-Right,William Jennings Bryan,2022,FALSE,TRUE
1908,Anderson,Socialist,Left,Eugene V. Debs,15,FALSE,FALSE
1908,Anderson,Populist,Left,Thomas E. Watson,2,FALSE,FALSE
1908,Anderson,Other,Other,Various,2,FALSE,FALSE
1908,Bedford,Democratic,Center-Left,William Howard Taft,1996,TRUE,TRUE
1908,Bedford,Republican,Center-Right,William Jennings Bryan,1446,FALSE,FALSE
1908,Bedford,Socialist,Left,Eugene V. Debs,3,FALSE,FALSE
1908,Bedford,Populist,Left,Thomas E. Watson,2,FALSE,FALSE
1908,Bedford,Other,Other,Various,0,FALSE,FALSE
1908,Benton,Democratic,Center-Left,William Howard Taft,1221,TRUE,TRUE
1908,Benton,Republican,Center-Right,William Jennings Bryan,860,FALSE,FALSE
1908,Benton,Socialist,Left,Eugene V. Debs,6,FALSE,FALSE
1908,Benton,Populist,Left,Thomas E. Watson,53,FALSE,FALSE
1908,Benton,Other,Other,Various,0,FALSE,FALSE
1908,Bledsoe,Democratic,Center-Left,William Howard Taft,295,TRUE,FALSE
1908,Bledsoe,Republican,Center-Right,William Jennings Bryan,425,FALSE,TRUE
1908,Bledsoe,Socialist,Left,Eugene V. Debs,1,FALSE,FALSE
1908,Bledsoe,Populist,Left,Thomas E. Watson,3,FALSE,FALSE
1908,Bledsoe,Other,Other,Various,0,FALSE,FALSE
1908,Blount,Democratic,Center-Left,William Howard Taft,847,TRUE,FALSE
1908,Blount,Republican,Center-Right,William Jennings Bryan,2568,FALSE,TRUE
1908,Blount,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1908,Blount,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1908,Blount,Other,Other,Various,18,FALSE,FALSE
1908,Bradley,Democratic,Center-Left,William Howard Taft,620,TRUE,FALSE
1908,Bradley,Republican,Center-Right,William Jennings Bryan,1063,FALSE,TRUE
1908,Bradley,Socialist,Left,Eugene V. Debs,18,FALSE,FALSE
1908,Bradley,Populist,Left,Thomas E. Watson,9,FALSE,FALSE
1908,Bradley,Other,Other,Various,4,FALSE,FALSE
1908,Campbell,Democratic,Center-Left,William Howard Taft,530,TRUE,FALSE
1908,Campbell,Republican,Center-Right,William Jennings Bryan,1806,FALSE,TRUE
1908,Campbell,Socialist,Left,Eugene V. Debs,30,FALSE,FALSE
1908,Campbell,Populist,Left,Thomas E. Watson,6,FALSE,FALSE
1908,Campbell,Other,Other,Various,38,FALSE,FALSE
1908,Cannon,Democratic,Center-Left,William Howard Taft,904,TRUE,TRUE
1908,Cannon,Republican,Center-Right,William Jennings Bryan,672,FALSE,FALSE
1908,Cannon,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1908,Cannon,Populist,Left,Thomas E. Watson,4,FALSE,FALSE
1908,Cannon,Other,Other,Various,1,FALSE,FALSE
1908,Carroll,Democratic,Center-Left,William Howard Taft,1802,TRUE,FALSE
1908,Carroll,Republican,Center-Right,William Jennings Bryan,2290,FALSE,TRUE
1908,Carroll,Socialist,Left,Eugene V. Debs,18,FALSE,FALSE
1908,Carroll,Populist,Left,Thomas E. Watson,71,FALSE,FALSE
1908,Carroll,Other,Other,Various,0,FALSE,FALSE
1908,Carter,Democratic,Center-Left,William Howard Taft,459,TRUE,FALSE
1908,Carter,Republican,Center-Right,William Jennings Bryan,3152,FALSE,TRUE
1908,Carter,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1908,Carter,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1908,Carter,Other,Other,Various,4,FALSE,FALSE
1908,Cheatham,Democratic,Center-Left,William Howard Taft,1206,TRUE,TRUE
1908,Cheatham,Republican,Center-Right,William Jennings Bryan,526,FALSE,FALSE
1908,Cheatham,Socialist,Left,Eugene V. Debs,2,FALSE,FALSE
1908,Cheatham,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1908,Cheatham,Other,Other,Various,0,FALSE,FALSE
1908,Chester,Democratic,Center-Left,William Howard Taft,703,TRUE,TRUE
1908,Chester,Republican,Center-Right,William Jennings Bryan,577,FALSE,FALSE
1908,Chester,Socialist,Left,Eugene V. Debs,10,FALSE,FALSE
1908,Chester,Populist,Left,Thomas E. Watson,94,FALSE,FALSE
1908,Chester,Other,Other,Various,0,FALSE,FALSE
1908,Claiborne,Democratic,Center-Left,William Howard Taft,971,TRUE,FALSE
1908,Claiborne,Republican,Center-Right,William Jennings Bryan,1637,FALSE,TRUE
1908,Claiborne,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1908,Claiborne,Populist,Left,Thomas E. Watson,14,FALSE,FALSE
1908,Claiborne,Other,Other,Various,5,FALSE,FALSE
1908,Clay,Democratic,Center-Left,William Howard Taft,764,TRUE,TRUE
1908,Clay,Republican,Center-Right,William Jennings Bryan,634,FALSE,FALSE
1908,Clay,Socialist,Left,Eugene V. Debs,4,FALSE,FALSE
1908,Clay,Populist,Left,Thomas E. Watson,10,FALSE,FALSE
1908,Clay,Other,Other,Various,1,FALSE,FALSE
1908,Cocke,Democratic,Center-Left,William Howard Taft,688,TRUE,FALSE
1908,Cocke,Republican,Center-Right,William Jennings Bryan,1749,FALSE,TRUE
1908,Cocke,Socialist,Left,Eugene V. Debs,6,FALSE,FALSE
1908,Cocke,Populist,Left,Thomas E. Watson,11,FALSE,FALSE
1908,Cocke,Other,Other,Various,9,FALSE,FALSE
1908,Coffee,Democratic,Center-Left,William Howard Taft,1654,TRUE,TRUE
1908,Coffee,Republican,Center-Right,William Jennings Bryan,656,FALSE,FALSE
1908,Coffee,Socialist,Left,Eugene V. Debs,30,FALSE,FALSE
1908,Coffee,Populist,Left,Thomas E. Watson,1,FALSE,FALSE
1908,Coffee,Other,Other,Various,5,FALSE,FALSE
1908,Crockett,Democratic,Center-Left,William Howard Taft,1226,TRUE,TRUE
1908,Crockett,Republican,Center-Right,William Jennings Bryan,1205,FALSE,FALSE
1908,Crockett,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1908,Crockett,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1908,Crockett,Other,Other,Various,0,FALSE,FALSE
1908,Cumberland,Democratic,Center-Left,William Howard Taft,479,TRUE,FALSE
1908,Cumberland,Republican,Center-Right,William Jennings Bryan,1010,FALSE,TRUE
1908,Cumberland,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1908,Cumberland,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1908,Cumberland,Other,Other,Various,0,FALSE,FALSE
1908,Davidson,Democratic,Center-Left,William Howard Taft,8309,TRUE,TRUE
1908,Davidson,Republican,Center-Right,William Jennings Bryan,2721,FALSE,FALSE
1908,Davidson,Socialist,Left,Eugene V. Debs,157,FALSE,FALSE
1908,Davidson,Populist,Left,Thomas E. Watson,18,FALSE,FALSE
1908,Davidson,Other,Other,Various,27,FALSE,FALSE
1908,DeKalb,Democratic,Center-Left,William Howard Taft,1284,TRUE,FALSE
1908,DeKalb,Republican,Center-Right,William Jennings Bryan,1464,FALSE,TRUE
1908,DeKalb,Socialist,Left,Eugene V. Debs,2,FALSE,FALSE
1908,DeKalb,Populist,Left,Thomas E. Watson,1,FALSE,FALSE
1908,DeKalb,Other,Other,Various,1,FALSE,FALSE
1908,Decatur,Democratic,Center-Left,William Howard Taft,845,TRUE,FALSE
1908,Decatur,Republican,Center-Right,William Jennings Bryan,958,FALSE,TRUE
1908,Decatur,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1908,Decatur,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1908,Decatur,Other,Other,Various,0,FALSE,FALSE
1908,Dickson,Democratic,Center-Left,William Howard Taft,1499,TRUE,TRUE
1908,Dickson,Republican,Center-Right,William Jennings Bryan,899,FALSE,FALSE
1908,Dickson,Socialist,Left,Eugene V. Debs,56,FALSE,FALSE
1908,Dickson,Populist,Left,Thomas E. Watson,11,FALSE,FALSE
1908,Dickson,Other,Other,Various,2,FALSE,FALSE
1908,Dyer,Democratic,Center-Left,William Howard Taft,1786,TRUE,TRUE
1908,Dyer,Republican,Center-Right,William Jennings Bryan,672,FALSE,FALSE
1908,Dyer,Socialist,Left,Eugene V. Debs,20,FALSE,FALSE
1908,Dyer,Populist,Left,Thomas E. Watson,7,FALSE,FALSE
1908,Dyer,Other,Other,Various,0,FALSE,FALSE
1908,Fayette,Democratic,Center-Left,William Howard Taft,1849,TRUE,TRUE
1908,Fayette,Republican,Center-Right,William Jennings Bryan,4,FALSE,FALSE
1908,Fayette,Socialist,Left,Eugene V. Debs,3,FALSE,FALSE
1908,Fayette,Populist,Left,Thomas E. Watson,14,FALSE,FALSE
1908,Fayette,Other,Other,Various,0,FALSE,FALSE
1908,Fentress,Democratic,Center-Left,William Howard Taft,332,TRUE,FALSE
1908,Fentress,Republican,Center-Right,William Jennings Bryan,894,FALSE,TRUE
1908,Fentress,Socialist,Left,Eugene V. Debs,6,FALSE,FALSE
1908,Fentress,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1908,Fentress,Other,Other,Various,0,FALSE,FALSE
1908,Franklin,Democratic,Center-Left,William Howard Taft,2168,TRUE,TRUE
1908,Franklin,Republican,Center-Right,William Jennings Bryan,716,FALSE,FALSE
1908,Franklin,Socialist,Left,Eugene V. Debs,15,FALSE,FALSE
1908,Franklin,Populist,Left,Thomas E. Watson,1,FALSE,FALSE
1908,Franklin,Other,Other,Various,2,FALSE,FALSE
1908,Gibson,Democratic,Center-Left,William Howard Taft,3173,TRUE,TRUE
1908,Gibson,Republican,Center-Right,William Jennings Bryan,1369,FALSE,FALSE
1908,Gibson,Socialist,Left,Eugene V. Debs,3,FALSE,FALSE
1908,Gibson,Populist,Left,Thomas E. Watson,26,FALSE,FALSE
1908,Gibson,Other,Other,Various,2,FALSE,FALSE
1908,Giles,Democratic,Center-Left,William Howard Taft,3042,TRUE,TRUE
1908,Giles,Republican,Center-Right,William Jennings Bryan,1571,FALSE,FALSE
1908,Giles,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1908,Giles,Populist,Left,Thomas E. Watson,5,FALSE,FALSE
1908,Giles,Other,Other,Various,0,FALSE,FALSE
1908,Grainger,Democratic,Center-Left,William Howard Taft,673,TRUE,FALSE
1908,Grainger,Republican,Center-Right,William Jennings Bryan,1309,FALSE,TRUE
1908,Grainger,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1908,Grainger,Populist,Left,Thomas E. Watson,5,FALSE,FALSE
1908,Grainger,Other,Other,Various,6,FALSE,FALSE
1908,Greene,Democratic,Center-Left,William Howard Taft,1886,TRUE,FALSE
1908,Greene,Republican,Center-Right,William Jennings Bryan,2027,FALSE,TRUE
1908,Greene,Socialist,Left,Eugene V. Debs,1,FALSE,FALSE
1908,Greene,Populist,Left,Thomas E. Watson,2,FALSE,FALSE
1908,Greene,Other,Other,Various,7,FALSE,FALSE
1908,Grundy,Democratic,Center-Left,William Howard Taft,576,TRUE,TRUE
1908,Grundy,Republican,Center-Right,William Jennings Bryan,261,FALSE,FALSE
1908,Grundy,Socialist,Left,Eugene V. Debs,134,FALSE,FALSE
1908,Grundy,Populist,Left,Thomas E. Watson,10,FALSE,FALSE
1908,Grundy,Other,Other,Various,0,FALSE,FALSE
1908,Hamblen,Democratic,Center-Left,William Howard Taft,795,TRUE,FALSE
1908,Hamblen,Republican,Center-Right,William Jennings Bryan,991,FALSE,TRUE
1908,Hamblen,Socialist,Left,Eugene V. Debs,1,FALSE,FALSE
1908,Hamblen,Populist,Left,Thomas E. Watson,3,FALSE,FALSE
1908,Hamblen,Other,Other,Various,3,FALSE,FALSE
1908,Hamilton,Democratic,Center-Left,William Howard Taft,4564,TRUE,TRUE
1908,Hamilton,Republican,Center-Right,William Jennings Bryan,4250,FALSE,FALSE
1908,Hamilton,Socialist,Left,Eugene V. Debs,208,FALSE,FALSE
1908,Hamilton,Populist,Left,Thomas E. Watson,12,FALSE,FALSE
1908,Hamilton,Other,Other,Various,79,FALSE,FALSE
1908,Hancock,Democratic,Center-Left,William Howard Taft,370,TRUE,FALSE
1908,Hancock,Republican,Center-Right,William Jennings Bryan,1396,FALSE,TRUE
1908,Hancock,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1908,Hancock,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1908,Hancock,Other,Other,Various,0,FALSE,FALSE
1908,Hardeman,Democratic,Center-Left,William Howard Taft,1568,TRUE,TRUE
1908,Hardeman,Republican,Center-Right,William Jennings Bryan,553,FALSE,FALSE
1908,Hardeman,Socialist,Left,Eugene V. Debs,14,FALSE,FALSE
1908,Hardeman,Populist,Left,Thomas E. Watson,33,FALSE,FALSE
1908,Hardeman,Other,Other,Various,0,FALSE,FALSE
1908,Hardin,Democratic,Center-Left,William Howard Taft,720,TRUE,FALSE
1908,Hardin,Republican,Center-Right,William Jennings Bryan,1132,FALSE,TRUE
1908,Hardin,Socialist,Left,Eugene V. Debs,9,FALSE,FALSE
1908,Hardin,Populist,Left,Thomas E. Watson,42,FALSE,FALSE
1908,Hardin,Other,Other,Various,6,FALSE,FALSE
1908,Hawkins,Democratic,Center-Left,William Howard Taft,1152,TRUE,FALSE
1908,Hawkins,Republican,Center-Right,William Jennings Bryan,1693,FALSE,TRUE
1908,Hawkins,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1908,Hawkins,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1908,Hawkins,Other,Other,Various,0,FALSE,FALSE
1908,Haywood,Democratic,Center-Left,William Howard Taft,1215,TRUE,TRUE
1908,Haywood,Republican,Center-Right,William Jennings Bryan,189,FALSE,FALSE
1908,Haywood,Socialist,Left,Eugene V. Debs,27,FALSE,FALSE
1908,Haywood,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1908,Haywood,Other,Other,Various,0,FALSE,FALSE
1908,Henderson,Democratic,Center-Left,William Howard Taft,900,TRUE,FALSE
1908,Henderson,Republican,Center-Right,William Jennings Bryan,1148,FALSE,TRUE
1908,Henderson,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1908,Henderson,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1908,Henderson,Other,Other,Various,22,FALSE,FALSE
1908,Henry,Democratic,Center-Left,William Howard Taft,2369,TRUE,TRUE
1908,Henry,Republican,Center-Right,William Jennings Bryan,1069,FALSE,FALSE
1908,Henry,Socialist,Left,Eugene V. Debs,18,FALSE,FALSE
1908,Henry,Populist,Left,Thomas E. Watson,10,FALSE,FALSE
1908,Henry,Other,Other,Various,10,FALSE,FALSE
1908,Hickman,Democratic,Center-Left,William Howard Taft,1285,TRUE,TRUE
1908,Hickman,Republican,Center-Right,William Jennings Bryan,1065,FALSE,FALSE
1908,Hickman,Socialist,Left,Eugene V. Debs,18,FALSE,FALSE
1908,Hickman,Populist,Left,Thomas E. Watson,4,FALSE,FALSE
1908,Hickman,Other,Other,Various,1,FALSE,FALSE
1908,Houston,Democratic,Center-Left,William Howard Taft,665,TRUE,TRUE
1908,Houston,Republican,Center-Right,William Jennings Bryan,288,FALSE,FALSE
1908,Houston,Socialist,Left,Eugene V. Debs,25,FALSE,FALSE
1908,Houston,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1908,Houston,Other,Other,Various,0,FALSE,FALSE
1908,Humphreys,Democratic,Center-Left,William Howard Taft,1301,TRUE,TRUE
1908,Humphreys,Republican,Center-Right,William Jennings Bryan,679,FALSE,FALSE
1908,Humphreys,Socialist,Left,Eugene V. Debs,14,FALSE,FALSE
1908,Humphreys,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1908,Humphreys,Other,Other,Various,0,FALSE,FALSE
1908,Jackson,Democratic,Center-Left,William Howard Taft,1404,TRUE,TRUE
1908,Jackson,Republican,Center-Right,William Jennings Bryan,966,FALSE,FALSE
1908,Jackson,Socialist,Left,Eugene V. Debs,2,FALSE,FALSE
1908,Jackson,Populist,Left,Thomas E. Watson,2,FALSE,FALSE
1908,Jackson,Other,Other,Various,0,FALSE,FALSE
1908,James,Democratic,Center-Left,William Howard Taft,217,TRUE,FALSE
1908,James,Republican,Center-Right,William Jennings Bryan,608,FALSE,TRUE
1908,James,Socialist,Left,Eugene V. Debs,1,FALSE,FALSE
1908,James,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1908,James,Other,Other,Various,0,FALSE,FALSE
1908,Jefferson,Democratic,Center-Left,William Howard Taft,662,TRUE,FALSE
1908,Jefferson,Republican,Center-Right,William Jennings Bryan,1962,FALSE,TRUE
1908,Jefferson,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1908,Jefferson,Populist,Left,Thomas E. Watson,4,FALSE,FALSE
1908,Jefferson,Other,Other,Various,20,FALSE,FALSE
1908,Johnson,Democratic,Center-Left,William Howard Taft,232,TRUE,FALSE
1908,Johnson,Republican,Center-Right,William Jennings Bryan,2148,FALSE,TRUE
1908,Johnson,Socialist,Left,Eugene V. Debs,0,FALSE,FALSE
1908,Johnson,Populist,Left,Thomas E. Watson,0,FALSE,FALSE
1908,Johnson,Other,Other,Various,1,FALSE,FALSE
1908,Knox,Democratic,Center-Left,William Howard Taft,4090,TRUE,FALSE
