YEAR,ELECTYPE,LOCALITY,COUNTY,STATEFP,PRECINCT,PRECINCT_NAME,OFFICENAME,CANDIDATE,PARTY,VOTES
2006,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States House of Representatives District 7,Kathleen A. Culver,Independent,0
2006,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States House of Representatives District 7,Gayl G. Pratt,Independent,0
2006,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States House of Representatives District 7,John L. Rimer,Independent,0
2006,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States House of Representatives District 7,William J. Smith,Independent,1
2006,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States House of Representatives District 7,James B. (Mickey) White,Independent,0
2006,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States House of Representatives District 7,Bill Morrison,Democrat,226
2006,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States House of Representatives District 7,Marsha Blackburn,Republican,307
2006,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States House of Representatives District 7,Kathleen A. Culver,Independent,6
2006,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States House of Representatives District 7,Gayl G. Pratt,Independent,3
2006,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States House of Representatives District 7,John L. Rimer,Independent,3
2006,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States House of Representatives District 7,William J. Smith,Independent,5
2006,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States House of Representatives District 7,James B. (Mickey) White,Independent,3
2006,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States House of Representatives District 7,Bill Morrison,Democrat,829
2006,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States House of Representatives District 7,Marsha Blackburn,Republican,1247
2006,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States House of Representatives District 7,Kathleen A. Culver,Independent,31
2006,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States House of Representatives District 7,Gayl G. Pratt,Independent,6
2006,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States House of Representatives District 7,John L. Rimer,Independent,4
2006,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States House of Representatives District 7,William J. Smith,Independent,10
2006,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States House of Representatives District 7,James B. (Mickey) White,Independent,5
2006,PRIMARY,STATE,Cheatham,47,1-1,AC Church Christ,Tennessee House of Representatives District 78,Bruce Gibbs,Democrat,818
2006,PRIMARY,STATE,Cheatham,47,1-1,AC Church Christ,Tennessee House of Representatives District 78,Phillip Johnson,Republican,628
2006,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham Elementary,Tennessee House of Representatives District 78,Bruce Gibbs,Democrat,782
2006,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham Elementary,Tennessee House of Representatives District 78,Phillip Johnson,Republican,846
2006,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee House of Representatives District 78,Bruce Gibbs,Democrat,972
2006,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee House of Representatives District 78,Phillip Johnson,Republican,1163
2006,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham Elementary,Tennessee House of Representatives District 78,Bruce Gibbs,Democrat,598
2006,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham Elementary,Tennessee House of Representatives District 78,Phillip Johnson,Republican,607
2006,PRIMARY,STATE,Cheatham,47,4-2,New Hope CC,Tennessee House of Representatives District 78,Bruce Gibbs,Democrat,18
2006,PRIMARY,STATE,Cheatham,47,4-2,New Hope CC,Tennessee House of Representatives District 78,Phillip Johnson,Republican,18
2006,PRIMARY,STATE,Cheatham,47,4-3,Sycamore Middle,Tennessee House of Representatives District 78,Bruce Gibbs,Democrat,340
2006,PRIMARY,STATE,Cheatham,47,4-3,Sycamore Middle,Tennessee House of Representatives District 78,Phillip Johnson,Republican,379
2006,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers Fire,Tennessee House of Representatives District 78,Bruce Gibbs,Democrat,308
2006,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers Fire,Tennessee House of Representatives District 78,Phillip Johnson,Republican,266
2006,PRIMARY,STATE,Cheatham,47,5-2,Pegram Elementary,Tennessee House of Representatives District 78,Bruce Gibbs,Democrat,556
2006,PRIMARY,STATE,Cheatham,47,5-2,Pegram Elementary,Tennessee House of Representatives District 78,Phillip Johnson,Republican,849
2006,PRIMARY,STATE,Cheatham,47,6-1,Harpeth High,Tennessee House of Representatives District 78,Bruce Gibbs,Democrat,936
2006,PRIMARY,STATE,Cheatham,47,6-1,Harpeth High,Tennessee House of Representatives District 78,Phillip Johnson,Republican,1282
2004,PRIMARY,FEDERAL,Cheatham,47,1-1,AC Church Christ,United States President,John F. Kerry,Democrat,347
2004,PRIMARY,FEDERAL,Cheatham,47,1-1,AC Church Christ,United States President,George W. Bush,Republican,535
2004,PRIMARY,FEDERAL,Cheatham,47,1-1,AC Church Christ,United States President,Michael Badnarik,Libertarian,4
2004,PRIMARY,FEDERAL,Cheatham,47,1-1,AC Church Christ,United States President,Ralph Nader,Independent,5
2004,PRIMARY,FEDERAL,Cheatham,47,1-1,AC Church Christ,United States President,Michael Anthony Peroutka,Constitution,3
2004,PRIMARY,FEDERAL,Cheatham,47,1-1,AC Church Christ,United States President,Walt Brown,Socialist,0
2004,PRIMARY,FEDERAL,Cheatham,47,1-1,AC Church Christ,United States President,David Cobb,Green,0
2004,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States President,John F. Kerry,Democrat,376
2004,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States President,George W. Bush,Republican,729
2004,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States President,Michael Badnarik,Libertarian,1
2004,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States President,Ralph Nader,Independent,5
2004,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States President,Michael Anthony Peroutka,Constitution,1
2004,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States President,Walt Brown,Socialist,0
2004,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States President,David Cobb,Green,0
2004,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States President,John F. Kerry,Democrat,400
2004,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States President,George W. Bush,Republican,932
2004,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States President,Michael Badnarik,Libertarian,1
2004,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States President,Ralph Nader,Independent,10
2004,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States President,Michael Anthony Peroutka,Constitution,2
2004,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States President,Walt Brown,Socialist,0
2004,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States President,David Cobb,Green,0
2004,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States President,John F. Kerry,Democrat,326
2004,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States President,George W. Bush,Republican,478
2004,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States President,Michael Badnarik,Libertarian,0
2004,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States President,Ralph Nader,Independent,0
2004,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States President,Michael Anthony Peroutka,Constitution,1
2004,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States President,Walt Brown,Socialist,0
2004,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States President,David Cobb,Green,0
2004,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States President,John F. Kerry,Democrat,17
2004,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States President,George W. Bush,Republican,24
2004,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States President,Michael Badnarik,Libertarian,0
2004,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States President,Ralph Nader,Independent,0
2004,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States President,Michael Anthony Peroutka,Constitution,0
2004,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States President,Walt Brown,Socialist,0
2004,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States President,David Cobb,Green,0
2004,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States President,John F. Kerry,Democrat,105
2004,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States President,George W. Bush,Republican,226
2004,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States President,Michael Badnarik,Libertarian,0
2004,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States President,Ralph Nader,Independent,3
2004,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States President,Michael Anthony Peroutka,Constitution,1
2004,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States President,Walt Brown,Socialist,0
2004,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States President,David Cobb,Green,0
2004,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States President,John F. Kerry,Democrat,191
2004,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States President,George W. Bush,Republican,248
2004,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States President,Michael Badnarik,Libertarian,2
2004,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States President,Ralph Nader,Independent,3
2004,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States President,Michael Anthony Peroutka,Constitution,2
2004,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States President,Walt Brown,Socialist,0
2004,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States President,David Cobb,Green,0
2004,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram Elementary,United States President,John F. Kerry,Democrat,456
2004,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram Elementary,United States President,George W. Bush,Republican,777
2004,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram Elementary,United States President,Michael Badnarik,Libertarian,10
2004,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram Elementary,United States President,Ralph Nader,Independent,7
2004,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram Elementary,United States President,Michael Anthony Peroutka,Constitution,0
2004,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram Elementary,United States President,Walt Brown,Socialist,0
2004,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram Elementary,United States President,David Cobb,Green,0
2004,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States President,John F. Kerry,Democrat,814
2004,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States President,George W. Bush,Republican,1343
2004,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States President,Michael Badnarik,Libertarian,2
2004,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States President,Ralph Nader,Independent,6
2004,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States President,Michael Anthony Peroutka,Constitution,0
2004,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States President,Walt Brown,Socialist,0
2004,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States President,David Cobb,Green,0
2004,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States President,John F. Kerry,Democrat,129
2004,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States President,George W. Bush,Republican,195
2004,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States President,Michael Badnarik,Libertarian,2
2004,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States President,Ralph Nader,Independent,2
2004,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States President,Michael Anthony Peroutka,Constitution,1
2004,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States President,Walt Brown,Socialist,0
2004,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States President,David Cobb,Green,0
2004,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States President,John F. Kerry,Democrat,2757
2004,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States President,George W. Bush,Republican,4189
2004,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States President,Michael Badnarik,Libertarian,6
2004,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States President,Ralph Nader,Independent,15
2004,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States President,Michael Anthony Peroutka,Constitution,8
2004,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States President,Walt Brown,Socialist,0
2004,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States President,David Cobb,Green,0
2004,PRIMARY,FEDERAL,Cheatham,47,1-1,AC Church Christ,United States House of Representatives District 5,Jim Cooper,Democrat,472
2004,PRIMARY,FEDERAL,Cheatham,47,1-1,AC Church Christ,United States House of Representatives District 5,Scott Knapp,Republican,327
2004,PRIMARY,FEDERAL,Cheatham,47,1-1,AC Church Christ,United States House of Representatives District 5,Thomas F. Kovach,Write-In,0
2004,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States House of Representatives District 5,Jim Cooper,Democrat,522
2004,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States House of Representatives District 5,Scott Knapp,Republican,471
2004,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States House of Representatives District 5,Thomas F. Kovach,Write-In,0
2004,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 5,Jim Cooper,Democrat,672
2004,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 5,Scott Knapp,Republican,526
2004,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 5,Thomas F. Kovach,Write-In,0
2004,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States House of Representatives District 5,Jim Cooper,Democrat,25
2004,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States House of Representatives District 5,Scott Knapp,Republican,16
2004,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States House of Representatives District 5,Thomas F. Kovach,Write-In,0
2004,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States House of Representatives District 5,Jim Cooper,Democrat,180
2004,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States House of Representatives District 5,Scott Knapp,Republican,118
2004,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States House of Representatives District 5,Thomas F. Kovach,Write-In,0
2004,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram Elementary,United States House of Representatives District 5,Jim Cooper,Democrat,610
2004,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram Elementary,United States House of Representatives District 5,Scott Knapp,Republican,513
2004,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram Elementary,United States House of Representatives District 5,Thomas F. Kovach,Write-In,0
2004,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States House of Representatives District 5,Jim Cooper,Democrat,77
2004,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States House of Representatives District 5,Scott Knapp,Republican,57
2004,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States House of Representatives District 5,Thomas F. Kovach,Write-In,0
2004,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States House of Representatives District 5,Jim Cooper,Democrat,116
2004,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States House of Representatives District 5,Scott Knapp,Republican,87
2004,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States House of Representatives District 5,Thomas F. Kovach,Write-In,0
2004,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States House of Representatives District 5,Jim Cooper,Democrat,2844
2004,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States House of Representatives District 5,Scott Knapp,Republican,1828
2004,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States House of Representatives District 5,Thomas F. Kovach,Write-In,0
2004,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States House of Representatives District 7,Marsha Blackburn,Republican,444
2004,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States House of Representatives District 7,Marsha Blackburn,Republican,24
2004,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States House of Representatives District 7,Marsha Blackburn,Republican,249
2004,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth High,United States House of Representatives District 7,Marsha Blackburn,Republican,1312
2004,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States House of Representatives District 7,Marsha Blackburn,Republican,69
2004,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States House of Representatives District 7,Marsha Blackburn,Republican,1139
2004,PRIMARY,STATE,Cheatham,47,1-1,AC Church Christ,Tennessee Senate District 22,Rosalind Kurita,Democrat,454
2004,PRIMARY,STATE,Cheatham,47,1-1,AC Church Christ,Tennessee Senate District 22,Brenda Radford,Republican,369
2004,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham Elementary,Tennessee Senate District 22,Rosalind Kurita,Democrat,519
2004,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham Elementary,Tennessee Senate District 22,Brenda Radford,Republican,522
2004,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Senate District 22,Rosalind Kurita,Democrat,609
2004,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Senate District 22,Brenda Radford,Republican,666
2004,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham Elementary,Tennessee Senate District 22,Rosalind Kurita,Democrat,411
2004,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham Elementary,Tennessee Senate District 22,Brenda Radford,Republican,327
2004,PRIMARY,STATE,Cheatham,47,4-2,New Hope CC,Tennessee Senate District 22,Rosalind Kurita,Democrat,22
2004,PRIMARY,STATE,Cheatham,47,4-2,New Hope CC,Tennessee Senate District 22,Brenda Radford,Republican,17
2004,PRIMARY,STATE,Cheatham,47,4-3,Sycamore Middle,Tennessee Senate District 22,Rosalind Kurita,Democrat,180
2004,PRIMARY,STATE,Cheatham,47,4-3,Sycamore Middle,Tennessee Senate District 22,Brenda Radford,Republican,136
2004,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers Fire,Tennessee Senate District 22,Rosalind Kurita,Democrat,229
2004,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers Fire,Tennessee Senate District 22,Brenda Radford,Republican,177
2004,PRIMARY,STATE,Cheatham,47,5-2,Pegram Elementary,Tennessee Senate District 22,Rosalind Kurita,Democrat,610
2004,PRIMARY,STATE,Cheatham,47,5-2,Pegram Elementary,Tennessee Senate District 22,Brenda Radford,Republican,551
2004,PRIMARY,STATE,Cheatham,47,6-1,Harpeth High,Tennessee Senate District 22,Rosalind Kurita,Democrat,1095
2004,PRIMARY,STATE,Cheatham,47,6-1,Harpeth High,Tennessee Senate District 22,Brenda Radford,Republican,910
2004,PRIMARY,STATE,Cheatham,47,ABSENTEE,ABSENTEE,Tennessee Senate District 22,Rosalind Kurita,Democrat,156
2004,PRIMARY,STATE,Cheatham,47,ABSENTEE,ABSENTEE,Tennessee Senate District 22,Brenda Radford,Republican,148
2004,PRIMARY,STATE,Cheatham,47,EARLY,EARLY,Tennessee Senate District 22,Rosalind Kurita,Democrat,3503
2004,PRIMARY,STATE,Cheatham,47,EARLY,EARLY,Tennessee Senate District 22,Brenda Radford,Republican,2961
2004,PRIMARY,STATE,Cheatham,47,1-1,AC Church Christ,Tennessee House of Representatives District 78,Tony Campbell,Democrat,352
2004,PRIMARY,STATE,Cheatham,47,1-1,AC Church Christ,Tennessee House of Representatives District 78,Phillip Johnson,Republican,469
2004,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham Elementary,Tennessee House of Representatives District 78,Tony Campbell,Democrat,359
2004,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham Elementary,Tennessee House of Representatives District 78,Phillip Johnson,Republican,658
2004,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee House of Representatives District 78,Tony Campbell,Democrat,442
